"","x"
"259",0.135845282807879
"260",0.12592684920014
"261",0.13773630536058
"262",0.14077742106026
"263",0.14293318638583
"264",0.130929525588451
"265",0.138927672988394
"266",0.147346770380485
"267",0.140610577553931
"268",0.127362685370798
"269",0.131774633230212
"270",0.120241859331746
"271",0.135434584316227
"272",0.12465354343737
"273",0.126462813989286
"274",0.12710189562076
"275",0.129240727155339
"276",0.134477745397924
"277",0.131789258005016
"278",0.132074616051462
"279",0.136139743759344
"280",0.138805685936171
"281",0.139768184204517
"282",0.141249792044511
"283",0.143823224572748
"284",0.136959759374874
"285",0.135272015792499
"286",0.117886841027944
"287",0.122171605483199
"288",0.147154615518006
"289",0.133563914071527
"290",0.132775494684302
"291",0.138350274755979
"292",0.129024789517116
"293",0.132398745997288
"294",0.143306317275744
"295",0.139367509058445
"296",0.11890661725484
"297",0.113823271627237
"298",0.136377948317297
"299",0.142437624179767
"300",0.134788916824621
"301",0.127314131974652
"302",0.144214007320335
"303",0.139473318706379
"304",0.127195120185845
"305",0.132749299230763
"306",0.140556666168846
"307",0.120378642867843
"308",0.139841900032099
"309",0.139195758249384
"310",0.13299319649381
"311",0.135814291708356
"312",0.116960761239108
"313",0.117374275296815
"314",0.142605609115113
"315",0.109532278960184
"316",0.134401090601296
"317",0.133771246206468
"318",0.147254757725164
"319",0.103615763544219
"320",0.129198634166969
"321",0.140108785730206
"322",0.120514623176803
"323",0.143167615821924
"324",0.140786592983415
"325",0.127637283546571
"326",0.113813809027679
"327",0.117957897668198
"328",0.140202263159043
"329",0.136657129562343
"330",0.108642736146137
"331",0.139795834335189
"332",0.14397167696539
"333",0.136866439538828
"334",0.148801548461823
"335",0.123331723898264
"336",0.144640747364832
"337",0.112890840428297
"338",0.137628526696371
"339",0.133349848054422
"340",0.142281518916893
"341",0.134492043466854
"342",0.145001596921349
"343",0.142423746201335
"344",0.140067819915279
"345",0.140863755189954
"346",0.141999006875667
"347",0.128261744113636
"348",0.124922750085984
"349",0.14241246819962
"350",0.119202288711427
"351",0.116007662281471
"352",0.119740577217572
"353",0.137089848297841
"354",0.132627009341665
"355",0.133904622869226
"356",0.141147824447746
"357",0.1385315507098
"358",0.121045299977431
"359",0.141920840641242
"360",0.114797119250328
"361",0.120653233904001
"362",0.130171377811161
"363",0.124240938363405
"364",0.11483615892372
"365",0.13789568659139
"366",0.126303705218742
"367",0.126179148671988
"368",0.143261290944323
"369",0.13341449433418
"370",0.13719326968932
"371",0.149078951714584
"372",0.115522640559687
"373",0.13828373641569
"374",0.126537034486475
"375",0.121195468724407
"376",0.134488765607178
"377",0.141529542287435
"378",0.114586996270867
"379",0.135652269049794
"380",0.123482522125828
"381",0.124974659998904
"382",0.129517226800854
"383",0.136232425549884
"384",0.13992120617936
"385",0.138947391642783
"386",0.13982365266052
"387",0.141477798243329
"388",0.135804797311243
"389",0.141980227692718
"390",0.112450579044042
"391",0.143697188137684
"392",0.133031533762901
"393",0.141199679297275
"394",0.142271081439031
"395",0.125548689386417
"396",0.130306345902416
"397",0.134700011652712
"398",0.116659087538725
"399",0.139581182245515
"400",0.137581647602135
"401",0.134424671984001
"402",0.136235234673876
"403",0.142408607459281
"404",0.120816650173982
"405",0.138075728296668
"406",0.116592600758671
"407",0.13735528151233
"408",0.143774357481643
"409",0.119769375110756
"410",0.142053378112187
"411",0.118107493013747
"412",0.115122565195983
"413",0.140687590202473
"414",0.116956185832856
"415",0.139072779275478
"416",0.144005631067046
"417",0.119968335967278
"418",0.143131284364635
"419",0.130699590381406
"420",0.140063310097136
"421",0.133885133079626
"422",0.142640336814942
"423",0.128527040264295
"424",0.13391703808461
"425",0.142942735039315
"426",0.137188771253832
"427",0.119801250166698
"428",0.139112740925496
"429",0.13827145199405
"430",0.142916008401914
"431",0.138891908288049
"432",0.137965297650292
"433",0.142784515994854
"434",0.145489651107107
"435",0.139538809583763
"436",0.120303800462507
"437",0.141520891063463
"438",0.146391389365704
"439",0.121529456891212
"440",0.138016508780306
"441",0.139910159204808
"442",0.146725036569554
"443",0.128827820925492
"444",0.134147219719896
"445",0.142164380243868
"446",0.142283836740306
"447",0.142254198863102
"448",0.139157543774189
"449",0.143664827589103
"450",0.138003040599129
"451",0.137527870506841
"452",0.122924944414322
"453",0.134952397285431
"454",0.123856797094122
"455",0.123688655778353
"456",0.130485543459617
"457",0.128928628815526
"458",0.124440599309821
"459",0.138676316502519
"460",0.121811935384044
"461",0.141130144681067
"462",0.14336212569162
"463",0.138553947192046
"464",0.137442125340106
"465",0.119344850759281
"466",0.116161353361375
"467",0.141965188360507
"468",0.122544101325741
"469",0.118879521249161
"470",0.117556361364269
"471",0.138284837690194
"472",0.146692034069325
"473",0.140499266950911
"474",0.140194492003289
"475",0.127952218220686
"476",0.123140761925203
"477",0.14049299077914
"478",0.119557111145581
"479",0.113338431758352
"480",0.14314804557164
"481",0.131273742725264
"482",0.120093051782095
"483",0.144167889904066
"484",0.138804605782421
"485",0.142443162116089
"486",0.114983706573601
"487",0.127401280659914
"488",0.136696623561637
"489",0.141461326193093
"490",0.141795045853593
"491",0.144255063244917
"492",0.141300948661796
"493",0.126840806225154
"494",0.141480895586021
"495",0.1410479406535
"496",0.143701549985463
"497",0.13180230563285
"498",0.117087075312465
"499",0.139663047966067
"500",0.0987594917738395
"501",0.142637435678995
"502",0.1310285872564
"503",0.147575506934412
"504",0.134655821119476
"505",0.121051718481825
"506",0.126942420375087
"507",0.136877418977375
"508",0.137696660655256
"509",0.143424968464011
"510",0.147717481247781
"511",0.143644483992738
"512",0.126412161326167
"513",0.137431856977279
"514",0.148208268730057
"515",0.142479746458425
"516",0.140635087297626
"517",0.141014415046593
"518",0.134812400263929
"519",0.140520388512259
"520",0.14510585086163
"521",0.117481196736049
"522",0.139867747757808
"523",0.140544357710451
"524",0.125087302803985
"525",0.131834896108007
"526",0.135622615953146
"527",0.117199296788818
"528",0.140254954073178
"529",0.134958159210209
"530",0.131645187225916
"531",0.133071410237899
"532",0.138487678594227
"533",0.124852579418596
"534",0.141980396463458
"535",0.115255187764169
"536",0.138798224336294
"537",0.145043697042384
"538",0.147530382855059
"539",0.112233567778195
"540",0.12904014984833
"541",0.133676186121454
"542",0.123571218355565
"543",0.139433803475825
"544",0.14024883193188
"545",0.138680581264054
"546",0.117683715591
"547",0.140166103996985
"548",0.126665111904898
"549",0.126497250008294
"550",0.117168346164974
"551",0.143039377380273
"552",0.123861705441495
"553",0.143193387447098
"554",0.147542083005173
"555",0.135581781513697
"556",0.118327140587118
"557",0.119221998758971
"558",0.135547431917317
"559",0.128627244578471
"560",0.122160427358854
"561",0.132171697843565
"562",0.136323212623483
"563",0.137059919356046
"564",0.135948724202712
"565",0.1134780635155
"566",0.114969688252663
"567",0.12010866668976
"568",0.142519473156813
"569",0.135091698784992
"570",0.123496634542269
"571",0.145477155109247
"572",0.113036823547977
"573",0.104220716549633
"574",0.148701249420653
"575",0.141187223577306
"576",0.137354339426852
"577",0.140468249286979
"578",0.138744878571223
"579",0.142409103237364
"580",0.137704318153788
"581",0.110203737406195
"582",0.129509812236521
"583",0.132482621490837
"584",0.105954565731528
"585",0.129872182832324
"586",0.14432471008209
"587",0.113540441964967
"588",0.136715020478806
"589",0.132481208594655
"590",0.145167824195073
"591",0.115794247503006
"592",0.131704763670807
"593",0.134284292793995
"594",0.116089662127304
"595",0.126725693936704
"596",0.13508471786949
"597",0.145238777090022
"598",0.132672781902552
"599",0.139492295970173
"600",0.144854250558159
"601",0.133197879662637
"602",0.108945515038824
"603",0.145314143277152
"604",0.11206765382867
"605",0.120440633821531
"606",0.134052156944341
"607",0.111305706064703
"608",0.1256399214288
"609",0.136836186135287
"610",0.138387965624912
"611",0.133523694123623
"612",0.14526432829552
"613",0.140579293602403
"614",0.115432996026989
"615",0.13783016021345
"616",0.13459084798489
"617",0.137116707583717
"618",0.114410608365327
"619",0.143116357490314
"620",0.123232264629548
"621",0.142907858787316
"622",0.131291772977718
"623",0.130554160184619
"624",0.145667561847537
"625",0.126730743871617
"626",0.139658849152566
"627",0.128257364247016
"628",0.115732246733817
"629",0.141337094250422
"630",0.130470477207614
"631",0.119382222556598
"632",0.130454916902566
"633",0.140321178077469
"634",0.143324667065488
"635",0.139463783936253
"636",0.128596103789294
"637",0.122623291138357
"638",0.124795860648788
"639",0.133904859423945
"640",0.124201100109239
"641",0.124803734720736
"642",0.132318511018994
"643",0.116362333666661
"644",0.128289442496113
"645",0.13934394471426
"646",0.135860972256705
"647",0.113450213988398
"648",0.132336680871978
"649",0.127849382755881
"650",0.130422011519974
"651",0.139709179830465
"652",0.13752769562506
"653",0.120174005062755
"654",0.149327232059676
"655",0.119680627397859
"656",0.142228093266961
"657",0.140739141040445
"658",0.119662905789323
"659",0.145879860795405
"660",0.13703116276995
"661",0.123521814196343
"662",0.144068261891731
"663",0.111234983874826
"664",0.135433494750541
"665",0.132913271705583
"666",0.116674453328575
"667",0.143361868662019
"668",0.118532497125489
"669",0.122090236463335
"670",0.138283472745762
"671",0.113050775747766
"672",0.127343652357549
"673",0.138654879247903
"674",0.131017018740488
"675",0.121209892266682
"676",0.143518749415552
"677",0.113297709844123
"678",0.136993790069835
"679",0.122970364371819
"680",0.116079754485375
"681",0.134215313736375
"682",0.10583804442265
"683",0.137022570638881
"684",0.139874764488349
"685",0.120356454238179
"686",0.123241583867767
"687",0.1407145122269
"688",0.121849775106612
"689",0.122447616131882
"690",0.141004508862718
"691",0.121366457988691
"692",0.104462386663378
"693",0.134601947422131
"694",0.1198458132793
"695",0.143398693502191
"696",0.133343114499913
"697",0.140195301837647
"698",0.120358753880426
"699",0.125799054322385
"700",0.119427468370917
"701",0.141414975203468
"702",0.142314413839375
"703",0.138533978379513
"704",0.132727248077177
"705",0.119454772157255
"706",0.137472827239401
"707",0.146105101527385
"708",0.138488854615963
"709",0.111643874405591
"710",0.135169471669119
"711",0.147856761638716
"712",0.137415662855503
"713",0.147451722621354
"714",0.141825013174763
"715",0.140120940615543
"716",0.144317643453652
"717",0.128960027771947
"718",0.126047734297558
"719",0.119352658859623
"720",0.135500388579446
"721",0.120447711890392
"722",0.124776798317828
"723",0.118418153167983
"724",0.139634080561775
"725",0.145279951280785
"726",0.112816293800988
"727",0.142335091035048
"728",0.137865246961663
"729",0.122529934094773
"730",0.143994645472918
"731",0.143033399460443
"732",0.139048697374434
"733",0.128752254987696
"734",0.13013317949343
"735",0.140153450976347
"736",0.141359605812042
"737",0.109927449413267
"738",0.142192065682481
"739",0.130626789773174
"740",0.117357272080651
"741",0.136072490968484
"742",0.136697307486747
"743",0.134952173420158
"744",0.124253719499201
"745",0.12811085665324
"746",0.128353608963212
"747",0.120256761245332
"748",0.134168592199948
"749",0.137041384350085
"750",0.120286007378659
"751",0.136453010415066
"752",0.122202734060864
"753",0.142321952646248
"754",0.140065756157959
"755",0.130324603572393
"756",0.139617144725249
"757",0.130925609764848
"758",0.11071761081969
"759",0.134526181696126
"760",0.111866063202603
"761",0.132719850234522
"762",0.127086634796029
"763",0.145142595815046
"764",0.139157318140448
"765",0.141753652897183
"766",0.132630102142288
"767",0.143477569150071
"768",0.141298600731468
"769",0.14377471278629
"770",0.139546052148679
"771",0.146543478837388
"772",0.135773519357874
"773",0.145352738180255
"774",0.13427512395703
"775",0.123436668183878
"776",0.128384887034851
"777",0.131359151924649
"778",0.141032232249223
"779",0.119423281479796
"780",0.112324742344982
"781",0.146071604371979
"782",0.132530115115941
"783",0.134958546441003
"784",0.1478017239157
"785",0.118997115389087
"786",0.141651033797712
"787",0.135743489844716
"788",0.134221655727362
"789",0.134080743370812
"790",0.1390982841947
"791",0.140690878649126
"792",0.139100980972521
"793",0.14000727742909
"794",0.137141921497665
"795",0.138867217834877
"796",0.136312498770587
"797",0.139937756184409
"798",0.115316062208662
"799",0.143131107288579
"800",0.144120276826982
"801",0.143485502005393
"802",0.143777444446939
"803",0.127018588841804
"804",0.146561475783943
"805",0.109080725840635
"806",0.127363401402423
"807",0.129716462698131
"808",0.136470248334616
"809",0.130882425770017
"810",0.141295646570012
"811",0.139135935670336
"812",0.138695512260746
"813",0.141841970683981
"814",0.138214856730901
"815",0.144542545286773
"816",0.130833502686777
"817",0.143100326664229
"818",0.136693604593865
"819",0.11576115299638
"820",0.120232111834699
"821",0.126263633274126
"822",0.127783098071248
"823",0.124814293123411
"824",0.127057629414908
"825",0.114472402780439
"826",0.119007313513584
"827",0.139878332805885
"828",0.141486781508283
"829",0.123777102140772
"830",0.132892991520295
"831",0.129436735203222
"832",0.12926762760803
"833",0.144188957334824
"834",0.135568720447857
"835",0.118655415815686
"836",0.136044710075687
"837",0.115166576045257
"838",0.137813468475858
"839",0.144251169173913
"840",0.116991449335566
"841",0.127509447655677
"842",0.111562627061057
"843",0.136029517650838
"844",0.139164267126545
"845",0.130013963764967
"846",0.139738995604165
"847",0.125495226784181
"848",0.12124751907902
"849",0.131936362975311
"850",0.110861878768896
"851",0.129940845394766
"852",0.138050443528718
"853",0.140093282562364
"854",0.112033555207715
"855",0.147700900780628
"856",0.137512343978545
"857",0.119648809945853
"858",0.131984818740138
"859",0.130621117480232
"860",0.110414164373648
"861",0.141038620722437
"862",0.109638056747278
"863",0.120571733969047
"864",0.137103368836242
"865",0.122439250332201
"866",0.136100212523719
"867",0.12721386872288
"868",0.139360337403067
"869",0.137285722792239
"870",0.113620915451393
"871",0.129858453706086
"872",0.116977087165321
"873",0.125502147152445
"874",0.125562464771687
"875",0.130797089403921
"876",0.149350006550936
"877",0.1177027478651
"878",0.121512798911421
"879",0.123243706519889
"880",0.13904723916659
"881",0.130082294374403
"882",0.135606788908866
"883",0.139713170732465
"884",0.118217376237735
"885",0.136602212255397
"886",0.117590101984166
"887",0.14350049129561
"888",0.143914153150976
"889",0.138315493195999
"890",0.10388552005659
"891",0.139933645808794
"892",0.146683453950412
"893",0.125175685309461
"894",0.137398946179759
"895",0.139480790720106
"896",0.125420970967671
"897",0.129111776900091
"898",0.129956633299613
"899",0.140034185845148
"900",0.133588373796825
"901",0.1153705906453
"902",0.141993525218408
"903",0.14101554919596
"904",0.138559453222018
"905",0.137837956004191
"906",0.127063707484579
"907",0.129385453313131
"908",0.14152315618559
"909",0.13480104875455
"910",0.133386896405997
"911",0.12897575623339
"912",0.120765509378293
"913",0.141950605019322
"914",0.117253091571854
"915",0.114003901262143
"916",0.13730620870689
"917",0.13048874356934
"918",0.125405472516289
"919",0.125333379253219
"920",0.135782374305718
"921",0.137160821094716
"922",0.137309351138018
"923",0.128213597648127
"924",0.118374795974988
"925",0.140887262852838
"926",0.141112429891798
"927",0.115254466691646
"928",0.130148575737154
"929",0.1420188996478
"930",0.133061927696075
"931",0.139565999557864
"932",0.118015968350168
"933",0.141409814866258
"934",0.138735893156007
"935",0.141347888721635
"936",0.128051375183724
"937",0.122463017520281
"938",0.138308868699871
"939",0.136103291238132
"940",0.115457171966175
"941",0.145808291378308
"942",0.128092333055272
"943",0.137228035939379
"944",0.141613270351049
"945",0.121692682309535
"946",0.119559697646137
"947",0.128901055048022
"948",0.115841987824827
"949",0.129970857828496
"950",0.132413086057641
"951",0.14285523694845
"952",0.140382747536607
"953",0.136287990165216
"954",0.118471215006171
"955",0.130603257440325
"956",0.146673982742727
"957",0.145678293217957
"958",0.138155588842357
"959",0.143616878124853
"960",0.140413136177934
"961",0.12715917819273
"962",0.119656863600121
"963",0.123114361106352
"964",0.113845864238742
"965",0.106922277774031
"966",0.149167253489071
"967",0.133682867302056
"968",0.125128589479156
"969",0.126416810873246
"970",0.128405408431325
"971",0.142246986087502
"972",0.140384339856666
"973",0.120939543876942
"974",0.131258262528889
"975",0.14362773846477
"976",0.132088362389424
"977",0.140330165285236
"978",0.146570551812045
"979",0.121927207774062
"980",0.113500023684952
"981",0.14226302781143
"982",0.124006844888348
"983",0.117196825219376
"984",0.13852090287512
"985",0.136998452413506
"986",0.140273347806568
"987",0.119796703227269
"988",0.13257738218731
"989",0.14068885186847
"990",0.129502676688463
"991",0.120788397374689
"992",0.111552897686312
"993",0.128677673531112
"994",0.144615054196545
"995",0.142067407842325
"996",0.138689081533715
"997",0.138653948430288
"998",0.136717239921109
"999",0.137085414479143
"1000",0.140626481373794
